,AAA,BAA,AAA_10Y_spread,BAA_10Y_spread,High_Yield_Index,AAA_BAA_spread
2022-09-15,4.48,5.57,1.03,2.12,4.77,1.0899999999999999
2022-09-16,4.53,5.63,1.08,2.18,5.0,1.0999999999999996
2022-09-19,4.52,5.64,1.03,2.15,4.88,1.12
2022-09-20,4.59,5.7,1.02,2.13,4.88,1.1100000000000003
2022-09-21,4.51,5.63,1.0,2.12,4.87,1.12
2022-09-22,4.65,5.78,0.95,2.08,4.91,1.13
2022-09-23,4.66,5.78,0.97,2.09,5.12,1.12
2022-09-26,4.74,5.89,0.86,2.01,5.18,1.1499999999999995
2022-09-27,4.92,6.05,0.95,2.08,5.22,1.13
2022-09-28,4.81,5.97,1.09,2.25,5.47,1.1600000000000001
2022-09-29,4.89,6.03,1.13,2.27,5.5,1.1400000000000006
2022-09-30,4.91,6.07,1.08,2.24,5.43,1.1600000000000001
2022-10-03,4.84,5.96,1.17,2.29,5.43,1.12
2022-10-04,4.77,5.89,1.15,2.27,5.12,1.12
2022-10-05,4.86,5.98,1.1,2.22,5.09,1.12
2022-10-06,4.87,5.99,1.04,2.16,4.95,1.12
2022-10-07,4.9,6.06,1.01,2.17,5.02,1.1599999999999993
2022-10-10,5.0,6.17,1.01,2.17,5.03,1.17
2022-10-11,5.04,6.16,1.11,2.23,5.25,1.12
2022-10-12,5.11,6.18,1.2,2.27,5.31,1.0699999999999994
2022-10-13,5.08,6.25,1.11,2.28,5.25,1.17
2022-10-14,5.09,6.28,1.09,2.28,5.15,1.1900000000000004
2022-10-17,5.1,6.3,1.08,2.28,5.04,1.2000000000000002
2022-10-18,5.11,6.29,1.1,2.28,4.95,1.1799999999999997
2022-10-19,5.24,6.39,1.1,2.25,4.97,1.1499999999999995
2022-10-20,5.31,6.48,1.07,2.24,4.89,1.1700000000000008
2022-10-21,5.38,6.57,1.17,2.36,4.99,1.1900000000000004
2022-10-24,5.41,6.59,1.16,2.34,4.91,1.1799999999999997
2022-10-25,5.3,6.47,1.2,2.37,4.88,1.17
2022-10-26,5.21,6.37,1.17,2.33,4.8,1.1600000000000001
2022-10-27,5.13,6.3,1.17,2.34,4.76,1.17
2022-10-28,5.13,6.32,1.11,2.3,4.54,1.1900000000000004
2022-10-31,5.18,6.38,1.08,2.28,4.63,1.2000000000000002
2022-11-01,5.09,6.29,1.02,2.22,4.61,1.2000000000000002
2022-11-02,5.08,6.28,0.98,2.18,4.62,1.2000000000000002
2022-11-03,5.17,6.33,1.03,2.19,4.81,1.1600000000000001
2022-11-04,5.23,6.39,1.06,2.22,4.77,1.1599999999999993
2022-11-07,5.29,6.44,1.07,2.22,4.71,1.1500000000000004
2022-11-08,5.22,6.37,1.08,2.23,4.79,1.1500000000000004
2022-11-09,5.29,6.45,1.17,2.33,4.99,1.1600000000000001
2022-11-10,5.02,6.18,1.2,2.36,4.8,1.1600000000000001
2022-11-11,5.02,6.18,1.2,2.36,4.81,1.1600000000000001
2022-11-14,4.98,6.15,1.1,2.27,4.67,1.17
2022-11-15,4.86,6.03,1.06,2.23,4.64,1.17
2022-11-16,4.75,5.91,1.08,2.24,4.71,1.1600000000000001
2022-11-17,4.77,5.95,1.0,2.18,4.75,1.1800000000000006
2022-11-18,4.78,5.95,0.96,2.13,4.65,1.17
2022-11-21,4.75,5.91,0.92,2.08,4.64,1.1600000000000001
2022-11-22,4.69,5.83,0.93,2.07,4.57,1.1399999999999997
2022-11-23,4.56,5.73,0.85,2.02,4.51,1.1700000000000008
2022-11-24,4.56,5.73,0.85,2.02,4.51,1.1700000000000008
2022-11-25,4.55,5.74,0.87,2.06,4.52,1.1900000000000004
2022-11-28,4.57,5.74,0.88,2.05,4.63,1.17
2022-11-29,4.63,5.81,0.88,2.06,4.63,1.1799999999999997
2022-11-30,4.66,5.83,0.98,2.15,4.55,1.17
2022-12-01,4.43,5.62,0.9,2.09,4.48,1.1900000000000004
2022-12-02,4.36,5.54,0.85,2.03,4.5,1.1799999999999997
2022-12-05,4.41,5.59,0.81,1.99,4.43,1.1799999999999997
2022-12-06,4.31,5.48,0.8,1.97,4.57,1.1700000000000008
2022-12-07,4.21,5.37,0.79,1.95,4.68,1.1600000000000001
2022-12-08,4.2,5.39,0.72,1.91,4.55,1.1899999999999995
2022-12-09,4.31,5.47,0.74,1.9,4.46,1.1600000000000001
2022-12-12,4.32,5.49,0.71,1.88,4.4,1.17
2022-12-13,4.26,5.42,0.75,1.91,4.34,1.1600000000000001
2022-12-14,4.28,5.44,0.79,1.95,4.37,1.1600000000000001
2022-12-15,4.24,5.41,0.8,1.97,4.54,1.17
2022-12-16,4.32,5.46,0.84,1.98,4.67,1.1399999999999997
2022-12-19,4.38,5.55,0.81,1.98,4.67,1.17
2022-12-20,4.53,5.68,0.84,1.99,4.68,1.1499999999999995
2022-12-21,4.54,5.69,0.86,2.01,4.56,1.1500000000000004
2022-12-22,4.51,5.66,0.84,1.99,4.61,1.1500000000000004
2022-12-23,4.6,5.75,0.85,2.0,4.59,1.1500000000000004
2022-12-26,4.6,5.75,0.85,2.0,4.59,1.1500000000000004
2022-12-27,4.69,5.86,0.85,2.02,4.55,1.17
2022-12-28,4.72,5.89,0.84,2.01,4.77,1.17
2022-12-29,4.68,5.84,0.85,2.01,4.81,1.1600000000000001
2022-12-30,4.7,5.87,0.82,1.99,4.79,1.17
2022-12-31,4.7,5.87,0.82,1.99,4.81,1.17
2023-01-02,4.7,5.87,0.82,1.99,4.81,1.17
2023-01-03,4.69,5.82,0.9,2.03,4.7,1.13
2023-01-04,4.59,5.76,0.9,2.07,4.62,1.17
2023-01-05,4.56,5.74,0.85,2.03,4.58,1.1800000000000006
2023-01-06,4.46,5.62,0.91,2.07,4.47,1.1600000000000001
2023-01-09,4.42,5.55,0.89,2.02,4.37,1.13
2023-01-10,4.51,5.63,0.9,2.02,4.33,1.12
2023-01-11,4.4,5.53,0.86,1.99,4.3,1.13
2023-01-12,4.29,5.4,0.86,1.97,4.29,1.1100000000000003
2023-01-13,4.34,5.44,0.85,1.95,4.21,1.1000000000000005
2023-01-16,4.34,5.44,0.85,1.95,4.19,1.1000000000000005
2023-01-17,4.33,5.44,0.8,1.91,4.19,1.1100000000000003
2023-01-18,4.23,5.33,0.86,1.96,4.25,1.0999999999999996
2023-01-19,4.27,5.38,0.88,1.99,4.39,1.1100000000000003
2023-01-20,4.36,5.46,0.88,1.98,4.35,1.0999999999999996
2023-01-23,4.39,5.48,0.87,1.96,4.27,1.0900000000000007
2023-01-24,4.33,5.4,0.87,1.94,4.33,1.0700000000000003
2023-01-25,4.35,5.42,0.89,1.96,4.35,1.0700000000000003
2023-01-26,4.34,5.4,0.85,1.91,4.24,1.0600000000000005
2023-01-27,4.34,5.4,0.82,1.88,4.23,1.0600000000000005
2023-01-30,4.38,5.42,0.83,1.87,4.26,1.04
2023-01-31,4.41,5.42,0.89,1.9,4.3,1.0099999999999998
2023-02-01,4.29,5.3,0.9,1.91,4.31,1.0099999999999998
2023-02-02,4.28,5.28,0.88,1.88,3.94,1.0
2023-02-03,4.35,5.36,0.82,1.83,3.95,1.0100000000000007
2023-02-06,4.41,5.4,0.78,1.77,3.99,0.9900000000000002
2023-02-07,4.46,5.45,0.79,1.78,3.99,0.9900000000000002
2023-02-08,4.46,5.46,0.83,1.83,4.07,1.0
2023-02-09,4.5,5.51,0.83,1.84,4.05,1.0099999999999998
2023-02-10,4.6,5.59,0.86,1.85,4.24,0.9900000000000002
2023-02-13,4.55,5.56,0.83,1.84,4.23,1.0099999999999998
2023-02-14,4.55,5.58,0.78,1.81,4.15,1.0300000000000002
2023-02-15,4.59,5.63,0.78,1.82,4.18,1.04
2023-02-16,4.64,5.7,0.78,1.84,4.24,1.0600000000000005
2023-02-17,4.65,5.71,0.83,1.89,4.38,1.0599999999999996
2023-02-20,4.65,5.71,0.83,1.89,4.38,1.0599999999999996
2023-02-21,4.76,5.82,0.81,1.87,4.49,1.0600000000000005
2023-02-22,4.71,5.78,0.78,1.85,4.41,1.0700000000000003
2023-02-23,4.68,5.74,0.8,1.86,4.3,1.0600000000000005
2023-02-24,4.75,5.81,0.8,1.86,4.28,1.0599999999999996
2023-02-27,4.73,5.79,0.81,1.87,4.21,1.0599999999999996
2023-02-28,4.76,5.82,0.84,1.9,4.22,1.0600000000000005
2023-03-01,4.78,5.85,0.77,1.84,4.17,1.0699999999999994
2023-03-02,4.83,5.9,0.75,1.82,4.18,1.0700000000000003
2023-03-03,4.68,5.76,0.71,1.79,4.05,1.08
2023-03-06,4.7,5.77,0.72,1.79,3.97,1.0699999999999994
2023-03-07,4.7,5.76,0.73,1.79,3.98,1.0599999999999996
2023-03-08,4.72,5.77,0.74,1.79,4.09,1.0499999999999998
2023-03-09,4.73,5.78,0.8,1.85,4.27,1.0499999999999998
2023-03-10,4.58,5.66,0.88,1.96,4.61,1.08
2023-03-13,4.61,5.69,1.06,2.14,5.03,1.08
2023-03-14,4.68,5.75,1.04,2.11,4.74,1.0700000000000003
2023-03-15,4.6,5.73,1.09,2.22,5.2,1.1300000000000008
2023-03-16,4.59,5.72,1.03,2.16,4.93,1.13
2023-03-17,4.47,5.6,1.08,2.21,5.17,1.13
2023-03-20,4.52,5.66,1.05,2.19,5.15,1.1400000000000006
2023-03-21,4.59,5.7,1.0,2.11,4.85,1.1100000000000003
2023-03-22,4.53,5.64,1.05,2.16,5.0,1.1099999999999994
2023-03-23,4.53,5.64,1.15,2.26,5.1,1.1099999999999994
2023-03-24,4.44,5.62,1.06,2.24,5.22,1.1799999999999997
2023-03-27,4.54,5.72,1.01,2.19,5.03,1.1799999999999997
2023-03-28,4.51,5.74,0.96,2.19,5.01,1.2300000000000004
2023-03-29,4.52,5.72,0.95,2.15,4.83,1.2000000000000002
2023-03-30,4.48,5.66,0.93,2.11,4.74,1.1799999999999997
2023-03-31,4.38,5.59,0.9,2.11,4.58,1.21
2023-04-03,4.35,5.54,0.92,2.11,4.58,1.1900000000000004
2023-04-04,4.41,5.45,1.06,2.1,4.73,1.04
2023-04-05,4.38,5.44,1.08,2.14,4.84,1.0600000000000005
2023-04-06,4.36,5.41,1.06,2.11,4.84,1.0499999999999998
2023-04-07,4.36,5.41,1.06,2.11,4.84,1.0499999999999998
2023-04-10,4.45,5.5,1.04,2.09,4.7,1.0499999999999998
2023-04-11,4.43,5.48,1.0,2.05,4.63,1.0500000000000007
2023-04-12,4.45,5.49,1.04,2.08,4.62,1.04
2023-04-13,4.48,5.52,1.03,2.07,4.49,1.0399999999999991
2023-04-14,4.52,5.57,1.0,2.05,4.43,1.0500000000000007
2023-04-17,4.56,5.62,0.96,2.02,4.41,1.0600000000000005
2023-04-18,4.52,5.59,0.94,2.01,4.37,1.0700000000000003
2023-04-19,4.53,5.61,0.93,2.01,4.41,1.08
2023-04-20,4.52,5.59,0.98,2.05,4.54,1.0700000000000003
2023-04-21,4.54,5.61,0.97,2.04,4.46,1.0700000000000003
2023-04-24,4.48,5.56,0.96,2.04,4.48,1.0799999999999992
2023-04-25,4.42,5.49,1.02,2.09,4.64,1.0700000000000003
2023-04-26,4.46,5.54,1.03,2.11,4.63,1.08
2023-04-27,4.53,5.6,1.0,2.07,4.48,1.0699999999999994
2023-04-28,4.45,5.52,1.01,2.08,4.5,1.0699999999999994
2023-04-30,4.45,5.52,1.01,2.08,4.53,1.0699999999999994
2023-05-01,4.61,5.65,1.02,2.06,4.45,1.04
2023-05-02,4.53,5.6,1.09,2.16,4.7,1.0699999999999994
2023-05-03,4.52,5.58,1.14,2.2,4.79,1.0600000000000005
2023-05-04,4.55,5.61,1.18,2.24,4.95,1.0600000000000005
2023-05-05,4.56,5.64,1.12,2.2,4.77,1.08
2023-05-08,4.64,5.72,1.12,2.2,4.72,1.08
2023-05-09,4.66,5.74,1.13,2.21,4.74,1.08
2023-05-10,4.6,5.69,1.17,2.26,4.78,1.0900000000000007
2023-05-11,4.54,5.64,1.15,2.25,4.81,1.0999999999999996
2023-05-12,4.55,5.67,1.09,2.21,4.76,1.12
2023-05-15,4.66,5.77,1.16,2.27,4.77,1.1099999999999994
2023-05-16,4.73,5.82,1.19,2.28,4.79,1.0899999999999999
2023-05-17,4.73,5.83,1.16,2.26,4.75,1.0999999999999996
2023-05-18,4.73,5.85,1.08,2.2,4.69,1.1199999999999992
2023-05-19,4.76,5.88,1.06,2.18,4.62,1.12
2023-05-22,4.78,5.91,1.06,2.19,4.54,1.13
2023-05-23,4.77,5.89,1.07,2.19,4.6,1.12
2023-05-24,4.8,5.91,1.07,2.18,4.68,1.1100000000000003
2023-05-25,4.81,5.93,0.98,2.1,4.58,1.12
2023-05-26,4.77,5.9,0.97,2.1,4.53,1.1300000000000008
2023-05-29,4.77,5.9,0.97,2.1,4.54,1.1300000000000008
2023-05-30,4.71,5.83,1.02,2.14,4.58,1.12
2023-05-31,4.67,5.8,1.03,2.16,4.69,1.13
2023-06-01,4.64,5.76,1.03,2.15,4.65,1.12
2023-06-02,4.68,5.8,0.99,2.11,4.37,1.12
2023-06-05,4.69,5.79,1.0,2.1,4.39,1.0999999999999996
2023-06-06,4.67,5.78,0.97,2.08,4.39,1.1100000000000003
2023-06-07,4.74,5.85,0.95,2.06,4.33,1.1099999999999994
2023-06-08,4.69,5.8,0.96,2.07,4.39,1.1099999999999994
2023-06-09,4.7,5.8,0.95,2.05,4.29,1.0999999999999996
2023-06-12,4.72,5.83,0.99,2.1,4.34,1.1100000000000003
2023-06-13,4.74,5.84,0.9,2.0,4.18,1.0999999999999996
2023-06-14,4.68,5.77,0.85,1.94,4.18,1.0899999999999999
2023-06-15,4.63,5.74,0.91,2.02,4.21,1.1100000000000003
2023-06-16,4.62,5.73,0.85,1.96,4.15,1.1100000000000003
2023-06-19,4.62,5.73,0.85,1.96,4.15,1.1100000000000003
2023-06-20,4.59,5.69,0.85,1.95,4.22,1.1000000000000005
2023-06-21,4.57,5.68,0.85,1.96,4.32,1.1099999999999994
2023-06-22,4.64,5.74,0.84,1.94,4.3,1.1000000000000005
2023-06-23,4.6,5.7,0.86,1.96,4.4,1.1000000000000005
2023-06-26,4.6,5.7,0.88,1.98,4.45,1.1000000000000005
2023-06-27,4.62,5.71,0.85,1.94,4.3,1.0899999999999999
2023-06-28,4.57,5.67,0.86,1.96,4.27,1.0999999999999996
2023-06-29,4.67,5.77,0.82,1.92,4.14,1.0999999999999996
2023-06-30,4.6,5.69,0.79,1.88,4.05,1.0900000000000007
2023-07-03,4.63,5.71,0.77,1.85,3.99,1.08
2023-07-04,4.63,5.71,0.77,1.85,3.99,1.08
2023-07-05,4.69,5.78,0.74,1.83,4.01,1.0899999999999999
2023-07-06,4.75,5.85,0.7,1.8,4.1,1.0999999999999996
2023-07-07,4.77,5.87,0.71,1.81,4.08,1.1000000000000005
2023-07-10,4.8,5.87,0.79,1.86,4.13,1.0700000000000003
2023-07-11,4.77,5.83,0.78,1.84,4.05,1.0600000000000005
2023-07-12,4.68,5.74,0.82,1.88,3.95,1.0600000000000005
2023-07-13,4.6,5.67,0.84,1.91,3.97,1.0700000000000003
2023-07-14,4.63,5.7,0.8,1.87,3.9,1.0700000000000003
2023-07-17,4.62,5.71,0.81,1.9,3.97,1.0899999999999999
2023-07-18,4.61,5.69,0.81,1.89,3.9,1.08
2023-07-19,4.53,5.62,0.78,1.87,3.89,1.0899999999999999
2023-07-20,4.62,5.7,0.77,1.85,3.9,1.08
2023-07-21,4.62,5.69,0.78,1.85,3.89,1.0700000000000003
2023-07-24,4.62,5.7,0.76,1.84,3.82,1.08
2023-07-25,4.64,5.72,0.73,1.81,3.84,1.08
2023-07-26,4.62,5.69,0.76,1.83,3.91,1.0700000000000003
2023-07-27,4.74,5.79,0.73,1.78,3.78,1.0499999999999998
2023-07-28,4.68,5.76,0.72,1.8,3.82,1.08
2023-07-31,4.66,5.74,0.69,1.77,3.79,1.08
2023-08-01,4.76,5.82,0.71,1.77,3.82,1.0600000000000005
2023-08-02,4.83,5.9,0.75,1.82,3.96,1.0700000000000003
2023-08-03,5.0,6.04,0.8,1.84,3.98,1.04
2023-08-04,4.88,5.95,0.83,1.9,4.01,1.0700000000000003
2023-08-07,4.94,5.99,0.85,1.9,3.97,1.0499999999999998
2023-08-08,4.89,5.95,0.87,1.93,4.0,1.0600000000000005
2023-08-09,4.85,5.92,0.85,1.92,3.94,1.0700000000000003
2023-08-10,4.92,5.98,0.83,1.89,3.83,1.0600000000000005
2023-08-11,4.97,6.03,0.81,1.87,3.83,1.0600000000000005
2023-08-14,4.95,6.03,0.76,1.84,3.79,1.08
2023-08-15,5.0,6.07,0.79,1.86,3.85,1.0700000000000003
2023-08-16,5.05,6.12,0.77,1.84,3.81,1.0700000000000003
2023-08-17,5.11,6.17,0.81,1.87,3.95,1.0599999999999996
2023-08-18,5.09,6.15,0.83,1.89,4.02,1.0600000000000005
2023-08-21,5.16,6.22,0.82,1.88,3.97,1.0599999999999996
2023-08-22,5.1,6.16,0.76,1.82,3.93,1.0600000000000005
2023-08-23,4.97,6.02,0.78,1.83,3.92,1.0499999999999998
2023-08-24,4.96,6.03,0.73,1.8,3.91,1.0700000000000003
2023-08-25,4.95,6.01,0.7,1.76,3.9,1.0599999999999996
2023-08-28,4.93,6.02,0.73,1.82,3.86,1.0899999999999999
2023-08-29,4.88,5.96,0.76,1.84,3.87,1.08
2023-08-30,4.87,5.94,0.75,1.82,3.8,1.0700000000000003
2023-08-31,4.85,5.92,0.76,1.83,3.85,1.0700000000000003
2023-09-01,4.94,6.0,0.76,1.82,3.81,1.0599999999999996
2023-09-04,4.94,6.0,0.76,1.82,3.81,1.0599999999999996
2023-09-05,5.03,6.11,0.76,1.84,3.83,1.08
2023-09-06,5.03,6.09,0.73,1.79,3.86,1.0599999999999996
2023-09-07,5.02,6.08,0.75,1.81,3.9,1.0600000000000005
2023-09-08,5.0,6.05,0.74,1.79,3.85,1.0499999999999998
2023-09-11,5.04,6.09,0.75,1.8,3.82,1.0499999999999998
2023-09-12,5.01,6.06,0.74,1.79,3.84,1.0499999999999998
2023-09-13,5.0,6.06,0.75,1.81,3.85,1.0599999999999996
2023-09-14,5.05,6.09,0.76,1.8,3.78,1.04
2023-09-15,5.07,6.11,0.74,1.78,3.79,1.04
2023-09-18,5.08,6.09,0.76,1.77,3.82,1.0099999999999998
2023-09-19,5.1,6.12,0.73,1.75,3.82,1.0200000000000005
2023-09-20,5.07,6.08,0.72,1.73,3.77,1.0099999999999998
2023-09-21,5.21,6.15,0.72,1.66,3.89,0.9400000000000004
2023-09-22,5.15,6.17,0.71,1.73,3.93,1.0199999999999996
2023-09-25,5.29,6.3,0.74,1.75,3.97,1.0099999999999998
2023-09-26,5.32,6.33,0.76,1.77,4.04,1.0099999999999998
2023-09-27,5.38,6.38,0.77,1.77,4.03,1.0
2023-09-28,5.38,6.39,0.79,1.8,4.09,1.0099999999999998
2023-09-29,5.36,6.37,0.77,1.78,4.03,1.0099999999999998
2023-09-30,5.36,6.37,0.77,1.78,4.03,1.0099999999999998
2023-10-02,5.46,6.47,0.77,1.78,4.11,1.0099999999999998
2023-10-03,5.6,6.63,0.79,1.82,4.26,1.0300000000000002
2023-10-04,5.55,6.56,0.82,1.83,4.37,1.0099999999999998
2023-10-05,5.56,6.57,0.84,1.85,4.38,1.0100000000000007
2023-10-06,5.6,6.62,0.82,1.84,4.33,1.0200000000000005
2023-10-09,5.6,6.62,0.82,1.84,4.34,1.0200000000000005
2023-10-10,5.47,6.49,0.81,1.83,4.26,1.0200000000000005
2023-10-11,5.38,6.4,0.8,1.82,4.25,1.0200000000000005
2023-10-12,5.52,6.53,0.82,1.83,4.25,1.0100000000000007
2023-10-13,5.43,6.45,0.8,1.82,4.3,1.0200000000000005
2023-10-16,5.52,6.54,0.81,1.83,4.27,1.0200000000000005
2023-10-17,5.59,6.63,0.76,1.8,4.25,1.04
2023-10-18,5.65,6.69,0.74,1.78,4.32,1.04
2023-10-19,5.79,6.8,0.81,1.82,4.37,1.0099999999999998
2023-10-20,5.8,6.81,0.87,1.88,4.52,1.0099999999999998
2023-10-23,5.7,6.71,0.84,1.85,4.51,1.0099999999999998
2023-10-24,5.67,6.67,0.84,1.84,4.41,1.0
2023-10-25,5.77,6.78,0.82,1.83,4.37,1.0100000000000007
2023-10-26,5.68,6.68,0.82,1.82,4.5,1.0
2023-10-27,5.71,6.72,0.87,1.88,4.53,1.0099999999999998
2023-10-30,5.73,6.74,0.85,1.86,4.5,1.0099999999999998
2023-10-31,5.72,6.73,0.84,1.85,4.42,1.0100000000000007
2023-11-01,5.67,6.68,0.9,1.91,4.47,1.0099999999999998
2023-11-02,5.5,6.51,0.83,1.84,4.15,1.0099999999999998
2023-11-03,5.43,6.43,0.86,1.86,4.04,1.0
2023-11-06,5.51,6.51,0.84,1.84,4.0,1.0
2023-11-07,5.41,6.41,0.83,1.83,4.08,1.0
2023-11-08,5.32,6.33,0.83,1.84,4.08,1.0099999999999998
2023-11-09,5.44,6.45,0.82,1.83,4.04,1.0099999999999998
2023-11-10,5.4,6.41,0.79,1.8,4.03,1.0099999999999998
2023-11-13,5.41,6.42,0.78,1.79,4.03,1.0099999999999998
2023-11-14,5.24,6.27,0.8,1.83,3.92,1.0299999999999994
2023-11-15,5.31,6.33,0.78,1.8,3.89,1.0200000000000005
2023-11-16,5.25,6.26,0.8,1.81,4.02,1.0099999999999998
2023-11-17,5.21,6.22,0.77,1.78,3.99,1.0099999999999998
2023-11-20,5.17,6.18,0.75,1.76,3.92,1.0099999999999998
2023-11-21,5.17,6.18,0.76,1.77,3.95,1.0099999999999998
2023-11-22,5.14,6.13,0.72,1.71,3.9,0.9900000000000002
2023-11-23,5.14,6.13,0.72,1.71,3.9,0.9900000000000002
2023-11-24,5.2,6.19,0.73,1.72,3.85,0.9900000000000002
2023-11-27,5.08,6.1,0.69,1.71,3.89,1.0199999999999996
2023-11-28,5.06,6.09,0.72,1.75,3.9,1.0300000000000002
2023-11-29,4.99,5.99,0.72,1.72,3.8,1.0
2023-11-30,5.01,6.04,0.64,1.67,3.84,1.0300000000000002
2023-12-01,4.93,5.93,0.71,1.71,3.87,1.0
2023-12-04,4.96,5.95,0.68,1.67,3.8,0.9900000000000002
2023-12-05,4.86,5.83,0.68,1.65,3.8,0.9699999999999998
2023-12-06,4.77,5.75,0.65,1.63,3.79,0.9800000000000004
2023-12-07,4.83,5.77,0.69,1.63,3.77,0.9399999999999995
2023-12-08,4.91,5.84,0.68,1.61,3.75,0.9299999999999997
2023-12-11,4.91,5.84,0.68,1.61,3.79,0.9299999999999997
2023-12-12,4.88,5.8,0.68,1.6,3.76,0.9199999999999999
2023-12-13,4.75,5.65,0.71,1.61,3.79,0.9000000000000004
2023-12-14,4.6,5.49,0.68,1.57,3.47,0.8900000000000006
2023-12-15,4.61,5.48,0.7,1.57,3.51,0.8700000000000001
2023-12-18,4.65,5.53,0.7,1.58,3.51,0.8799999999999999
2023-12-19,4.64,5.5,0.71,1.57,3.46,0.8600000000000003
2023-12-20,4.61,5.49,0.75,1.63,3.43,0.8799999999999999
2023-12-21,4.66,5.53,0.77,1.64,3.41,0.8700000000000001
2023-12-22,4.7,5.55,0.8,1.65,3.39,0.8499999999999996
2023-12-25,4.7,5.55,0.8,1.65,3.39,0.8499999999999996
2023-12-26,4.68,5.53,0.79,1.64,3.37,0.8500000000000005
2023-12-27,4.57,5.43,0.78,1.64,3.34,0.8599999999999994
2023-12-28,4.61,5.46,0.77,1.62,3.32,0.8499999999999996
2023-12-29,4.65,5.49,0.77,1.61,3.34,0.8399999999999999
2023-12-31,4.65,5.49,0.77,1.61,3.39,0.8399999999999999
2024-01-01,4.65,5.49,0.77,1.61,3.39,0.8399999999999999
2024-01-02,4.75,5.57,0.8,1.62,3.54,0.8200000000000003
2024-01-03,4.75,5.57,0.84,1.66,3.71,0.8200000000000003
2024-01-04,4.85,5.64,0.86,1.65,3.69,0.79
2024-01-05,4.89,5.7,0.84,1.65,3.68,0.8100000000000005
2024-01-08,4.83,5.66,0.82,1.65,3.63,0.8300000000000001
2024-01-09,4.79,5.65,0.77,1.63,3.59,0.8600000000000003
2024-01-10,4.79,5.63,0.75,1.59,3.5,0.8399999999999999
2024-01-11,4.77,5.61,0.79,1.63,3.55,0.8400000000000007
2024-01-12,4.78,5.6,0.82,1.64,3.56,0.8199999999999994
2024-01-15,4.78,5.6,0.82,1.64,3.54,0.8199999999999994
2024-01-16,4.88,5.72,0.81,1.65,3.58,0.8399999999999999
2024-01-17,4.88,5.73,0.78,1.63,3.62,0.8500000000000005
2024-01-18,4.93,5.76,0.79,1.62,3.58,0.8300000000000001
2024-01-19,4.94,5.74,0.79,1.59,3.54,0.7999999999999998
2024-01-22,4.89,5.7,0.78,1.59,3.49,0.8100000000000005
2024-01-23,4.95,5.76,0.81,1.62,3.51,0.8099999999999996
2024-01-24,4.98,5.79,0.8,1.61,3.44,0.8099999999999996
2024-01-25,4.95,5.74,0.81,1.6,3.45,0.79
2024-01-26,4.95,5.73,0.8,1.58,3.39,0.7800000000000002
2024-01-29,4.93,5.68,0.85,1.6,3.41,0.75
2024-01-30,4.89,5.64,0.83,1.58,3.42,0.75
2024-01-31,4.86,5.6,0.87,1.61,3.59,0.7399999999999993
2024-02-01,4.75,5.5,0.88,1.63,3.56,0.75
2024-02-02,4.87,5.62,0.84,1.59,3.47,0.75
2024-02-05,4.99,5.73,0.82,1.56,3.5,0.7400000000000002
2024-02-06,4.91,5.67,0.82,1.58,3.52,0.7599999999999998
2024-02-07,4.93,5.69,0.84,1.6,3.43,0.7600000000000007
2024-02-08,5.0,5.75,0.85,1.6,3.38,0.75
2024-02-09,5.02,5.76,0.85,1.59,3.33,0.7400000000000002
2024-02-12,5.02,5.75,0.85,1.58,3.35,0.7300000000000004
2024-02-13,5.13,5.85,0.82,1.54,3.36,0.7199999999999998
2024-02-14,5.12,5.83,0.85,1.56,3.38,0.71
2024-02-15,5.09,5.81,0.85,1.57,3.35,0.7199999999999998
2024-02-16,5.11,5.83,0.81,1.53,3.34,0.7199999999999998
2024-02-19,5.11,5.83,0.81,1.53,3.34,0.7199999999999998
2024-02-20,5.09,5.83,0.82,1.56,3.37,0.7400000000000002
2024-02-21,5.1,5.86,0.78,1.54,3.34,0.7600000000000007
2024-02-22,5.07,5.82,0.74,1.49,3.22,0.75
2024-02-23,5.01,5.75,0.75,1.49,3.23,0.7400000000000002
2024-02-26,5.07,5.81,0.79,1.53,3.23,0.7399999999999993
2024-02-27,5.1,5.84,0.79,1.53,3.26,0.7400000000000002
2024-02-28,5.08,5.82,0.81,1.55,3.31,0.7400000000000002
2024-02-29,5.05,5.8,0.8,1.55,3.29,0.75
2024-03-01,5.01,5.76,0.82,1.57,3.32,0.75
2024-03-04,5.03,5.79,0.81,1.57,3.26,0.7599999999999998
2024-03-05,5.01,5.72,0.88,1.59,3.31,0.71
2024-03-06,4.93,5.68,0.82,1.57,3.27,0.75
2024-03-07,4.93,5.68,0.84,1.59,3.27,0.75
2024-03-08,4.93,5.68,0.84,1.59,3.26,0.75
2024-03-11,4.94,5.69,0.84,1.59,3.26,0.75
2024-03-12,4.96,5.71,0.8,1.55,3.2,0.75
2024-03-13,4.99,5.74,0.8,1.55,3.15,0.75
2024-03-14,5.07,5.82,0.78,1.53,3.15,0.75
2024-03-15,5.05,5.8,0.74,1.49,3.16,0.75
2024-03-18,5.05,5.83,0.71,1.49,3.13,0.7800000000000002
2024-03-19,5.04,5.8,0.74,1.5,3.1,0.7599999999999998
2024-03-20,5.09,5.83,0.82,1.56,3.14,0.7400000000000002
2024-03-21,5.06,5.8,0.79,1.53,3.05,0.7400000000000002
2024-03-22,5.01,5.75,0.79,1.53,3.08,0.7400000000000002
